"date","coin","구성요소","가격"
"2024-04-04","MBL","low",7.502
"2024-04-05","MBL","low",7.577
"2024-04-06","MBL","low",7.746
"2024-04-07","MBL","low",7.878
"2024-04-08","MBL","low",7.795
"2024-04-09","MBL","low",7.894
"2024-04-10","MBL","low",7.606
"2024-04-11","MBL","low",7.82
"2024-04-12","MBL","low",6.948
"2024-04-13","MBL","low",5.6
"2024-04-14","MBL","low",5.917
"2024-04-15","MBL","low",6.104
"2024-04-16","MBL","low",6
"2024-04-17","MBL","low",6.07
"2024-04-18","MBL","low",5.952
"2024-04-19","MBL","low",5.8
"2024-04-20","MBL","low",6.287
"2024-04-21","MBL","low",6.692
"2024-04-22","MBL","low",6.812
"2024-04-23","MBL","low",6.98
"2024-04-24","MBL","low",6.705
"2024-04-25","MBL","low",6.55
"2024-04-26","MBL","low",6.386
"2024-04-27","MBL","low",6.305
"2024-04-28","MBL","low",6.326
"2024-04-29","MBL","low",6.031
"2024-04-30","MBL","low",5.814
"2024-05-01","MBL","low",5.4
"2024-05-02","MBL","low",5.65
"2024-05-03","MBL","low",5.94
"2024-05-04","MBL","low",6.235
"2024-05-05","MBL","low",6.21
"2024-05-06","MBL","low",6.44
"2023-05-08","MED","low",19.9
"2023-05-09","MED","low",19.7
"2023-05-10","MED","low",19.9
"2023-05-11","MED","low",19.6
"2023-05-12","MED","low",19.1
"2023-05-13","MED","low",19.4
"2023-05-14","MED","low",19.2
"2023-05-15","MED","low",19.1
"2023-05-16","MED","low",19.2
"2023-05-17","MED","low",19.1
"2023-05-18","MED","low",19.2
"2023-05-19","MED","low",19.2
"2023-05-20","MED","low",19.2
"2023-05-21","MED","low",18.8
"2023-05-22","MED","low",18.4
"2023-05-23","MED","low",18.3
"2023-05-24","MED","low",17.5
"2023-05-25","MED","low",17.3
"2023-05-26","MED","low",17.2
"2023-05-27","MED","low",17.3
"2023-05-28","MED","low",17.4
"2023-05-29","MED","low",17.6
"2023-05-30","MED","low",17.4
"2023-05-31","MED","low",16.9
"2023-06-01","MED","low",16.7
"2023-06-02","MED","low",16.8
"2023-06-03","MED","low",16.8
"2023-06-04","MED","low",16.9
"2023-06-05","MED","low",16
"2023-06-06","MED","low",15.7
"2023-06-07","MED","low",15.5
"2023-06-08","MED","low",15.3
"2023-06-09","MED","low",15.1
"2023-06-10","MED","low",13.3
"2023-06-11","MED","low",13.7
"2023-06-12","MED","low",13.4
"2023-06-13","MED","low",13.6
"2023-06-14","MED","low",12.8
"2023-06-15","MED","low",12.5
"2023-06-16","MED","low",12.6
"2023-06-17","MED","low",12.9
"2023-06-18","MED","low",13.1
"2023-06-19","MED","low",13
"2023-06-20","MED","low",13
"2023-06-21","MED","low",13.5
"2023-06-22","MED","low",14.1
"2023-06-23","MED","low",14.2
"2023-06-24","MED","low",15
"2023-06-25","MED","low",14.9
"2023-06-26","MED","low",14.6
"2023-06-27","MED","low",14.5
"2023-06-28","MED","low",14.1
"2023-06-29","MED","low",14.1
"2023-06-30","MED","low",13.9
"2023-07-01","MED","low",14.4
"2023-07-02","MED","low",14.6
"2023-07-03","MED","low",14.6
"2023-07-04","MED","low",14.6
"2023-07-05","MED","low",14.7
"2023-07-06","MED","low",14.8
"2023-07-07","MED","low",14.7
"2023-07-08","MED","low",14.4
"2023-07-09","MED","low",14.6
"2023-07-10","MED","low",14.2
"2023-07-11","MED","low",14.4
"2023-07-12","MED","low",14.9
"2023-07-13","MED","low",14.6
"2023-07-14","MED","low",15.1
"2023-07-15","MED","low",15.2
"2023-07-16","MED","low",15.5
"2023-07-17","MED","low",15.4
"2023-07-18","MED","low",15.1
"2023-07-19","MED","low",15.1
"2023-07-20","MED","low",15.1
"2023-07-21","MED","low",15.2
"2023-07-22","MED","low",15.4
"2023-07-23","MED","low",15.7
"2023-07-24","MED","low",15.2
"2023-07-25","MED","low",15.1
"2023-07-26","MED","low",15.4
"2023-07-27","MED","low",15.7
"2023-07-28","MED","low",15.9
"2023-07-29","MED","low",16.5
"2023-07-30","MED","low",15.9
"2023-07-31","MED","low",15.9
"2023-08-01","MED","low",15.7
"2023-08-02","MED","low",16
"2023-08-03","MED","low",16
"2023-08-04","MED","low",16
"2023-08-05","MED","low",16.1
"2023-08-06","MED","low",15.8
"2023-08-07","MED","low",15.8
"2023-08-08","MED","low",16.1
"2023-08-09","MED","low",16.2
"2023-08-10","MED","low",16
"2023-08-11","MED","low",16
"2023-08-12","MED","low",16
"2023-08-13","MED","low",15.9
"2023-08-14","MED","low",15.5
"2023-08-15","MED","low",15
"2023-08-16","MED","low",13.7
"2023-08-17","MED","low",12.5
"2023-08-18","MED","low",12.6
